Wall time,Step,Value
1727047757.5422828,52000,0.07070200145244598
1727047954.7743313,53000,0.06808757781982422
1727048151.2956004,54000,0.05653268098831177
1727048348.7811933,55000,0.060103241354227066
1727048545.2633407,56000,0.10942928493022919
1727048743.19911,57000,0.04891873151063919
1727048939.9119143,58000,0.06976882368326187
1727049161.1273398,59000,0.08058115094900131
1727049425.6124358,60000,0.04683144390583038
1727049691.0423276,61000,0.06819460541009903
1727049961.538692,62000,0.09959583729505539
1727050223.8470178,63000,0.08017382025718689
1727050486.5115438,64000,0.06327718496322632
1727050747.9865792,65000,0.04360464587807655
1727050994.6008372,66000,0.045051656663417816
1727051241.0460658,67000,0.13289590179920197
1727051490.697494,68000,0.03925367817282677
1727051717.1457708,69000,0.0411703921854496
1727051943.6014102,70000,0.057364556938409805
1727052162.1545627,71000,0.05311496928334236
1727052388.1397624,72000,0.045716963708400726
1727052606.6886306,73000,0.04214935749769211
1727052830.7134082,74000,0.038534898310899734
1727053049.3584497,75000,0.06175703927874565
1727053255.6624875,76000,0.05872129648923874
1727053452.6646972,77000,0.05053623020648956
1727053650.843994,78000,0.03560040146112442
1727053847.605533,79000,0.06980741024017334
1727054057.637259,80000,0.04431574046611786
1727054327.0074522,81000,0.037324078381061554
1727054593.8539262,82000,0.03469330444931984
1727054869.6282196,83000,0.03459949791431427
1727055138.3597918,84000,0.07456628978252411
1727055407.1889873,85000,0.03556731343269348
1727055681.220563,86000,0.03832045942544937
1727055929.6665452,87000,0.0338602140545845
1727056180.3555408,88000,0.03577602654695511
1727056435.1603572,89000,0.05890592187643051
1727056684.1483707,90000,0.03565361723303795
1727056936.7230945,91000,0.10282113403081894
1727057178.523935,92000,0.04511332884430885
1727057402.3145385,93000,0.033394187688827515
1727057620.5339134,94000,0.09552401304244995
1727057846.2966728,95000,0.06152866408228874
1727058064.8581524,96000,0.1529316008090973
1727058291.3074555,97000,0.03743329271674156
1727058510.49793,98000,0.05007980018854141
1727058734.984902,99000,0.04563094303011894
1727058954.5982497,100000,0.030060723423957825
1727059174.4586895,101000,0.02966596558690071
1727059373.4559956,102000,0.029650012031197548
1727059569.8190188,103000,0.029984718188643456
1727059766.4071937,104000,0.03207080438733101
1727059961.8839812,105000,0.029366787523031235
1727060158.132561,106000,0.0294857956469059
1727060353.2912385,107000,0.029291637241840363
1727060549.0335746,108000,0.028931088745594025
1727060744.133966,109000,0.029444657266139984
1727060939.6979382,110000,0.029021721333265305
1727061134.5173156,111000,0.030764911323785782
1727061329.984572,112000,0.028718579560518265
1727061524.9329336,113000,0.03142416849732399
1727061720.1259184,114000,0.03197531774640083
1727061915.5262103,115000,0.028782356530427933
1727062110.3168333,116000,0.02835847996175289
1727062305.7042022,117000,0.028596792370080948
1727062500.4136045,118000,0.031793706119060516
1727062695.65852,119000,0.029010577127337456
1727062890.1133962,120000,0.028103040531277657
1727063085.11709,121000,0.027938606217503548
1727063279.2812157,122000,0.039849162101745605
1727063474.453154,123000,0.02789124846458435
1727063668.7851856,124000,0.04359698295593262
1727063864.1392353,125000,0.028002051636576653
1727064058.7879472,126000,0.02767360582947731
1727064254.6271195,127000,0.02763710543513298
1727064450.5201876,128000,0.07990799099206924
1727064645.0885224,129000,0.028016822412610054
1727064841.0420687,130000,0.02752332203090191
1727065035.45105,131000,0.027409829199314117
1727065231.1196253,132000,0.02765985019505024
1727065425.2525232,133000,0.027082471176981926
1727065620.2872627,134000,0.028108838945627213
1727065814.2899222,135000,0.027108291164040565
1727066009.5621529,136000,0.06560924649238586
1727066203.7833507,137000,0.02732773683965206
1727066397.9386396,138000,0.029920456930994987
1727066591.9954603,139000,0.029487188905477524
1727066785.6072145,140000,0.0269828662276268
1727066980.0479627,141000,0.0510534942150116
1727067173.6711738,142000,0.026592563837766647
1727067368.5258718,143000,0.02739977091550827
1727067561.823375,144000,0.026461364701390266
1727067756.2651503,145000,0.026405859738588333
1727067951.8035047,146000,0.026452848687767982
1727068150.8759415,147000,0.028638930991292
1727068350.1538424,148000,0.028575196862220764
1727068549.8070998,149000,0.026201598346233368
1727068749.4243152,150000,0.026012664660811424
1727068947.2962544,151000,0.027942409738898277
1727069145.012671,152000,0.02593643218278885
1727069341.5679119,153000,0.02903756871819496
1727069538.6425383,154000,0.027921458706259727
1727069734.06496,155000,0.026327675208449364
1727069930.5628333,156000,0.02605747990310192
1727070125.3247006,157000,0.02606111392378807
1727070320.9358642,158000,0.026008669286966324
1727070515.4457161,159000,0.026151541620492935
1727070711.1760538,160000,0.033529918640851974
1727070906.9275057,161000,0.02598372846841812
1727071101.7187898,162000,0.026068955659866333
1727071297.6301956,163000,0.025949176400899887
1727071492.2263334,164000,0.0259525366127491
1727071687.230108,165000,0.025804763659834862
1727071880.8227892,166000,0.02838490717113018
1727072074.8674965,167000,0.02600918523967266
1727072268.2349622,168000,0.02626156248152256
1727072463.1472752,169000,0.02595655433833599
1727072656.4624262,170000,0.036109015345573425
1727072852.0084746,171000,0.025779202580451965
1727073045.316347,172000,0.025673236697912216
1727073240.5748634,173000,0.025796668604016304
1727073433.687006,174000,0.025633854791522026
1727073628.2802777,175000,0.0257298331707716
1727073821.987549,176000,0.026844492182135582
1727074017.3610642,177000,0.025668146088719368
1727074210.3496435,178000,0.025957811623811722
1727074404.2431145,179000,0.02575850486755371
1727074596.9130461,180000,0.02568908780813217
1727074791.3960204,181000,0.025611592456698418
1727074983.9222944,182000,0.025555726140737534
1727075179.2463222,183000,0.025689832866191864
1727075371.8239553,184000,0.025789322331547737
1727075566.6188598,185000,0.02548370324075222
1727075759.5325918,186000,0.025661945343017578
1727075954.6488864,187000,0.029853172600269318
1727076148.8260112,188000,0.025524456053972244
1727076343.248542,189000,0.02562851831316948
1727076537.682852,190000,0.025585420429706573
1727076730.4904976,191000,0.025481436401605606
1727076923.7378206,192000,0.025611460208892822
1727077116.324878,193000,0.025590995326638222
1727077309.8366113,194000,0.025750409811735153
1727077502.8074353,195000,0.02553408220410347
1727077697.3737478,196000,0.025504039600491524
1727077889.8678002,197000,0.025500260293483734
1727078083.6423516,198000,0.02546711452305317
1727078275.9987078,199000,0.02555026113986969
1727078470.2023468,200000,0.025485217571258545
1727078662.808625,201000,0.025767073035240173
1727078857.2011378,202000,0.02531568892300129
1727079049.5359268,203000,0.02551499381661415
1727079243.6711583,204000,0.0297267846763134
1727079438.5116951,205000,0.02529185265302658
1727079631.1184256,206000,0.02570740506052971
1727079824.7218778,207000,0.02549610286951065
1727080017.4929638,208000,0.025371219962835312
1727080210.4534342,209000,0.025459911674261093
1727080402.6361368,210000,0.0253523588180542
1727080596.943249,211000,0.025359569117426872
1727080789.0141387,212000,0.025323951616883278
1727080982.028242,213000,0.025407973676919937
1727081174.2468605,214000,0.02526318095624447
1727081367.040379,215000,0.025182252749800682
1727081559.3651571,216000,0.025276442989706993
1727081753.0242457,217000,0.025286471471190453
1727081945.5452893,218000,0.025214003399014473
1727082139.9833815,219000,0.02556486986577511
1727082333.1401505,220000,0.025298750028014183
1727082527.93349,221000,0.025310605764389038
1727082721.4191794,222000,0.025273673236370087
1727082915.810254,223000,0.025259392336010933
1727083108.5703619,224000,0.025179728865623474
1727083302.0364122,225000,0.02773038111627102
1727083494.8554335,226000,0.025356201454997063
1727083690.0377808,227000,0.025201113894581795
1727083882.6625805,228000,0.02563704364001751
1727084077.4395995,229000,0.025171957910060883
1727084270.1556063,230000,0.025398526340723038
1727084465.269003,231000,0.025252996012568474
1727084658.6540534,232000,0.02629675902426243
1727084853.201328,233000,0.025145642459392548
1727085049.3326705,234000,0.025205641984939575
1727085243.4616401,235000,0.02518865279853344
1727085437.457748,236000,0.02530522458255291
1727085630.2928524,237000,0.025082025676965714
1727085827.6048515,238000,0.025314394384622574
1727086022.3947527,239000,0.025311969220638275
1727086216.8418329,240000,0.025171153247356415
1727086410.05953,241000,0.02514931745827198
1727086604.8966906,242000,0.02515779621899128
1727086797.6855445,243000,0.029171403497457504
1727086992.4252398,244000,0.02527640014886856
1727087185.467139,245000,0.025121131911873817
1727087379.3255098,246000,0.02708444744348526
1727087572.2571366,247000,0.025134572759270668
1727087767.9214325,248000,0.025186579674482346
1727087960.7287395,249000,0.025111377239227295
1727088158.131279,250000,0.025085030123591423
1727088351.39745,251000,0.025058632716536522
1727088549.5848975,252000,0.025282811373472214
