Wall time,Step,Value
1727012610.3483133,97000,0.025854090228676796
1727012874.4853623,98000,0.025953857228159904
1727013132.049369,99000,0.025645259767770767
1727013398.3001928,100000,0.02545696683228016
1727013654.530164,101000,0.025379322469234467
1727013912.7605922,102000,0.027009278535842896
1727014176.8492672,103000,0.025351880118250847
1727014437.054307,104000,0.02522975578904152
1727014696.2883928,105000,0.025206245481967926
1727014952.595801,106000,0.025113195180892944
1727015185.5082798,107000,0.025094620883464813
1727015419.5506594,108000,0.025264248251914978
1727015649.4542007,109000,0.02493366040289402
1727015882.976247,110000,0.0249368604272604
1727016117.6212542,111000,0.024845313280820847
1727016346.5767162,112000,0.024781227111816406
1727016564.1765783,113000,0.024822572246193886
1727016760.2452226,114000,0.024717234075069427
1727016956.6646643,115000,0.024693697690963745
1727017151.7626452,116000,0.024621689692139626
1727017349.8676803,117000,0.02458585798740387
1727017545.0628984,118000,0.024501830339431763
1727017741.7061894,119000,0.03725975379347801
1727017936.7934806,120000,0.024436553940176964
1727018134.953682,121000,0.024492891505360603
1727018329.9152844,122000,0.027298184111714363
1727018528.2873755,123000,0.02432570792734623
1727018726.2097013,124000,0.024231577292084694
1727018923.0636,125000,0.02422819286584854
1727019121.8424501,126000,0.02414599433541298
1727019316.789066,127000,0.02407686412334442
1727019514.9301763,128000,0.02412920631468296
1727019710.0915813,129000,0.024026470258831978
1727019907.7270784,130000,0.023918401449918747
1727020102.7903948,131000,0.023905597627162933
1727020299.915817,132000,0.02385832369327545
1727020495.073848,133000,0.023787977173924446
1727020692.830792,134000,0.023758361116051674
1727020887.9595642,135000,0.023732980713248253
1727021083.734142,136000,0.02368038520216942
1727021278.6926541,137000,0.060613974928855896
1727021475.3108957,138000,0.023618128150701523
1727021669.9728744,139000,0.02362438477575779
1727021867.652134,140000,0.023521672934293747
1727022062.536451,141000,0.023484783247113228
1727022259.7106786,142000,0.023420562967658043
1727022456.329741,143000,0.023322805762290955
1727022653.3189557,144000,0.024574773386120796
1727022851.3698401,145000,0.023286394774913788
1727023046.8579645,146000,0.02331363409757614
1727023242.7674518,147000,0.02319340594112873
1727023442.9314375,148000,0.023213284090161324
1727023643.608239,149000,0.023111067712306976
1727023842.8621552,150000,0.02307693473994732
1727024041.677348,151000,0.023113295435905457
1727024239.6380944,152000,0.023058919236063957
1727024437.2704868,153000,0.023014729842543602
1727024634.5080197,154000,0.023061560466885567
1727024831.6056957,155000,0.023053504526615143
1727025028.7641175,156000,0.023020660504698753
1727025225.1456017,157000,0.023044642060995102
1727025421.6946054,158000,0.022992024198174477
1727025617.4734106,159000,0.022988736629486084
1727025813.9072654,160000,0.022980131208896637
1727026009.6175098,161000,0.023047883063554764
1727026205.936533,162000,0.023040052503347397
1727026401.7571442,163000,0.02296801283955574
1727026597.9843123,164000,0.022940168157219887
1727026793.750814,165000,0.022957663983106613
1727026989.4556742,166000,0.02296197973191738
1727027185.7399104,167000,0.022984463721513748
1727027380.7330346,168000,0.023038426414132118
1727027576.2816794,169000,0.02294575423002243
1727027771.268421,170000,0.022900687530636787
1727027966.8017347,171000,0.022956380620598793
1727028161.7045066,172000,0.022931821644306183
1727028356.4861808,173000,0.022883929312229156
1727028550.9567554,174000,0.022945770993828773
1727028745.9926047,175000,0.022923965007066727
1727028940.9722838,176000,0.02289273776113987
1727029135.1671817,177000,0.022911768406629562
1727029329.6882598,178000,0.02283172495663166
1727029523.8998325,179000,0.022823655977845192
1727029718.4238214,180000,0.022882932797074318
1727029912.5160954,181000,0.022845881059765816
1727030106.9380844,182000,0.02284715138375759
1727030300.9847045,183000,0.022816838696599007
1727030495.3359132,184000,0.022865816950798035
1727030689.076373,185000,0.022829100489616394
1727030883.275001,186000,0.02280980348587036
1727031077.8608181,187000,0.022832930088043213
1727031271.4127457,188000,0.022828292101621628
1727031465.712867,189000,0.02286212332546711
1727031659.2512586,190000,0.022779932245612144
1727031853.3816166,191000,0.02280944213271141
1727032047.21138,192000,0.02281256951391697
